0.101199,-0.039601,0.765800,-0.013842,0.063063,-0.003878,0.997906,-0.335576,0.278213,0.223754,0.946377,-0.361091,-0.120731,-0.062822,0.025622,-0.082736,0.344917,-0.369434,0.005396,-0.014814,0.009207,0.207077,-0.121214,0.377559,-0.614851,0.947904,-0.003686,0.091314,0.128541,-0.126943,-0.363405,0.674551,0.952642,0.023052,-0.019797,0.010908
0.112919,-0.042066,0.766336,-0.008283,0.060864,-0.005615,0.998096,-0.389995,0.285229,0.230296,1.064157,-0.344627,-0.099631,-0.043126,0.015688,-0.078663,0.350900,-0.369917,0.004239,-0.007852,0.007839,0.212643,-0.116176,0.376597,-0.620488,0.939990,0.006393,0.092405,0.122150,-0.132378,-0.381577,0.680824,0.961478,0.012918,-0.013038,0.023763
0.125800,-0.043962,0.767617,-0.003455,0.060518,-0.008148,0.998128,-0.438150,0.274497,0.233073,1.112723,-0.329558,-0.098345,-0.026603,0.006772,-0.073278,0.356496,-0.363604,0.005733,0.001284,0.005841,0.214256,-0.108644,0.374914,-0.624477,0.936547,0.017769,0.093350,0.115867,-0.135343,-0.396037,0.678908,0.960585,0.005053,-0.008202,0.029821
0.139879,-0.045438,0.769409,0.000672,0.062057,-0.010379,0.998018,-0.482366,0.254221,0.240365,1.093363,-0.309956,-0.109926,-0.017873,-0.001844,-0.069012,0.365085,-0.353395,0.009346,0.009908,0.003240,0.214108,-0.100480,0.373519,-0.626211,0.933038,0.029244,0.094691,0.111209,-0.138973,-0.407146,0.670408,0.949036,0.008424,-0.003447,0.026194
0.155038,-0.046405,0.771307,0.004064,0.064247,-0.012542,0.997847,-0.516927,0.231754,0.255446,1.008068,-0.280733,-0.118185,-0.013487,-0.010612,-0.068167,0.385857,-0.341300,0.011081,0.018756,0.000387,0.214770,-0.090516,0.372341,-0.627602,0.934662,0.038601,0.094466,0.113650,-0.140721,-0.416131,0.655949,0.926340,0.022624,-0.001612,0.020856
0.172248,-0.046685,0.773164,0.006843,0.067177,-0.014817,0.997608,-0.539397,0.204725,0.270594,0.858911,-0.236367,-0.123645,-0.010022,-0.018788,-0.066752,0.407174,-0.326305,0.013423,0.027751,-0.002636,0.215874,-0.082796,0.372335,-0.630975,0.939727,0.049135,0.095533,0.115280,-0.144597,-0.420701,0.640005,0.899393,0.038577,-0.001787,0.013628
0.190837,-0.046277,0.774456,0.007872,0.069988,-0.017293,0.997367,-0.543787,0.169491,0.273035,0.646881,-0.170377,-0.127248,0.004373,-0.023791,-0.064951,0.415942,-0.307559,0.017024,0.037536,-0.003546,0.218372,-0.076231,0.373923,-0.636433,0.949367,0.058664,0.097124,0.119164,-0.150525,-0.420499,0.625973,0.873009,0.048852,-0.003484,0.008867
0.211143,-0.045106,0.773628,0.004748,0.072198,-0.022552,0.997124,-0.528677,0.139877,0.273930,0.399203,-0.106375,-0.140041,0.035169,-0.018531,-0.054647,0.396901,-0.289345,0.023187,0.052875,0.003436,0.222934,-0.072707,0.376807,-0.642850,0.957949,0.073510,0.099726,0.117400,-0.163363,-0.417439,0.623132,0.854815,0.050999,-0.005428,0.005364
0.233463,-0.043239,0.769718,-0.004906,0.071549,-0.033357,0.996867,-0.498559,0.136460,0.290634,0.160776,-0.069846,-0.159448,0.085338,0.000133,-0.038289,0.354321,-0.276028,0.026955,0.077744,0.023982,0.232962,-0.072071,0.379500,-0.648626,0.965534,0.081424,0.102807,0.113494,-0.180090,-0.414498,0.628417,0.843091,0.049429,-0.007300,0.003757
0.258432,-0.040422,0.762580,-0.018703,0.070598,-0.050309,0.996060,-0.531024,0.169224,0.298645,0.100702,-0.113505,-0.175424,0.139293,0.023225,-0.017604,0.306291,-0.268951,0.028141,0.106689,0.052590,0.243583,-0.068901,0.382127,-0.646765,0.966070,0.084578,0.102257,0.106093,-0.209126,-0.410934,0.635474,0.835146,0.043570,-0.004544,0.002414
0.285109,-0.037095,0.754825,-0.026371,0.070930,-0.064325,0.995056,-0.575691,0.189291,0.300487,0.104817,-0.153582,-0.168758,0.184785,0.026609,0.000891,0.282874,-0.267087,0.038632,0.125464,0.066764,0.255082,-0.061949,0.386306,-0.636150,0.964354,0.081068,0.100802,0.104776,-0.242248,-0.404061,0.639428,0.833141,0.043964,-0.003114,-0.004816
0.312494,-0.033014,0.747101,-0.028885,0.074272,-0.072711,0.994164,-0.581960,0.186741,0.321683,0.106874,-0.155353,-0.158273,0.208016,0.017961,0.011568,0.296670,-0.270284,0.051238,0.132244,0.067613,0.261705,-0.056085,0.390008,-0.624851,0.969149,0.070239,0.099517,0.105826,-0.269619,-0.396466,0.640264,0.832174,0.048394,-0.000674,-0.018899
0.345554,-0.029788,0.742014,-0.016535,0.083680,-0.073166,0.993665,-0.586307,0.143378,0.342393,0.129640,-0.102929,-0.091116,0.195822,-0.020323,0.012709,0.361779,-0.277177,0.067632,0.124897,0.032959,0.256632,-0.053985,0.393040,-0.612675,0.982118,0.060419,0.103641,0.102533,-0.293209,-0.383368,0.637912,0.832078,0.052859,-0.000002,-0.029655
